time,ANG_1,VOL_1,ANG_2,VOL_2,ANG_3,VOL_3,ANG_4,VOL_4,ANG_5,VOL_5,ANG_6,VOL_6,ANG_7,VOL_7,ANG_8,VOL_8,ANG_9,VOL_9
183.0,0.0,1.0,18.266809827581884,1.0,19.2153894927134,1.0,-2.5179548643201377,0.9737285960685692,-7.394693535605775,0.9476648624366254,16.376752008552522,1.0057890953151511,11.527354614423837,0.982206487019939,12.360911148659943,0.9900875374782088,-1.509251001659585,0.9371720141073181
181.0,0.0,1.0,17.645192761413895,1.0,18.76144468303684,0.9999999999999999,-3.1195875086531775,0.9717688302093668,-8.496622403327864,0.9431587319147708,15.922415513906685,1.0056504457821238,11.0726059391978,0.9818247598736772,11.733706395213257,0.989154999953307,-2.591685322946233,0.9336959697534659
148.0,0.0,1.0,19.66768770468754,1.0,20.954230801587727,1.0,-2.5068623445704357,0.9708977693735732,-7.8862012152903525,0.9422185286128708,18.115302213176406,1.0056860459205765,13.266485658883038,0.9818977188009387,13.754470548575577,0.9888665039636513,-0.9981933869140148,0.932981062288655
17.0,0.0,1.0,18.80623419757336,0.9999999999999999,20.08898865294618,0.9999999999999998,-2.732667248521267,0.9716826979266235,-7.823713094690192,0.9444738699541466,17.250009271678053,1.0056680676790175,12.400535638621808,0.98186191652603,12.89279910402665,0.9888301891465711,-1.8513971719256717,0.932824599689737
32.0,0.0,1.0,18.437881553436355,0.9999999999999999,19.674915226124227,0.9999999999999999,-2.898802815541431,0.9714565729766698,-8.178544716664769,0.9433094422684875,16.83589439699993,1.0056533975975008,11.98635749371466,0.9818237652619245,12.524733105435553,0.9888779533214707,-2.10707471586972,0.9328833605990916
146.0,0.0,1.0,17.504524746435504,1.0,18.501371510827926,0.9999999999999999,-2.863958640643363,0.9735177276698466,-7.733474819309463,0.947486833758461,15.662559675933027,1.0057273735203431,10.812599191270131,0.9820457603751342,11.596602005904037,0.9897495346725049,-2.4073341918987405,0.9358767935400651
171.0,0.0,1.0,19.529685477084392,1.0,20.76966522530105,0.9999999999999998,-2.390632347319492,0.9719113661907673,-7.441824252267432,0.9449017168331052,17.930854078601605,1.005727617133066,13.081890791078301,0.9820178981222082,13.618138831352892,0.9891449494405994,-1.0055444449523263,0.9339953386895734
50.0,0.0,1.0,17.89488485486818,1.0,18.90124188709743,0.9999999999999998,-2.8933816928334997,0.9724036532892942,-8.230816656643857,0.9440166121111364,16.062389757181794,1.005713109784141,11.212900606520336,0.9819952895634712,11.986364200105688,0.9896497319571881,-2.047455913513817,0.935478185926099
59.0,0.0,1.0,19.193616661493188,0.9999999999999997,20.436981469991583,0.9999999999999999,-2.608437800600216,0.971405803632473,-7.884107247070389,0.9432694568093355,17.59806956027098,1.00569194951961,12.74900207088246,0.981920824554612,13.28119263242023,0.9889986850074038,-1.3594196427967817,0.9333992356158256
47.0,0.0,1.0,17.143349058434474,1.0,18.10135301889714,0.9999999999999999,-3.1471703955006745,0.9725317830204326,-8.508913630439801,0.9440367207584803,15.262413773813492,1.0056822739150149,10.412493346162982,0.9819199468728779,11.234877352448184,0.9896579016340786,-2.6819216227917284,0.9354076710714784
65.0,0.0,1.0,18.81656333146884,0.9999999999999999,20.01603682521693,1.0,-2.6783922856008613,0.971841051625549,-7.868421305439097,0.9441517800967396,17.177144267900143,1.0056987995946538,12.32788128676575,0.9819453814989942,12.904954643753472,0.9891346052854417,-1.621887661080229,0.9338361755036876
73.0,0.0,1.0,18.695836120390908,0.9999999999999998,19.959970303365623,1.0,-2.655650574302935,0.9723911365828419,-7.474409838693948,0.9465417561931533,17.12105438900846,1.005690532029804,12.271411290943464,0.9819287146588923,12.78323774732953,0.9889696261236721,-1.907302917098625,0.9333471975350434
119.0,0.0,1.0,19.261388327543894,0.9999999999999999,20.501529155362352,1.0,-2.5914169946398307,0.971329192419549,-7.9016945268016245,0.9430168527996846,17.662622354371948,1.0056937578225915,12.813617245301074,0.9819246034426832,13.349036340106144,0.9890106930893542,-1.2832885991259757,0.9334388037205444
159.0,0.0,1.0,18.437768410984113,0.9999999999999998,19.526400483460424,0.9999999999999997,-2.771723042873219,0.9719764558880499,-8.124877834634551,0.943486831866389,16.68754217757261,1.0057109236332533,11.838292690093775,0.9819818666138911,12.527982367038172,0.9894385822960009,-1.715595325446479,0.9347978828057747
136.0,0.0,1.0,18.948652162331513,1.0,20.09722146810975,1.0,-2.5781203273830373,0.9720340833001107,-7.779662924700517,0.9442953842684477,17.258405502665802,1.0057259113592092,12.409313455931665,0.9820185587588084,13.038354688818904,0.9893532681029855,-1.353918637513826,0.9346002085276669
90.0,0.0,1.0,19.162863512463396,1.0,20.361616776711546,1.0,-2.565385591598207,0.9716656287700756,-7.817755786315618,0.9436567794605722,17.522760297881085,1.0057115703681754,12.67374047454187,0.9819756714952432,13.25151096751212,0.9891773129405789,-1.271595681906635,0.9340091659791264
170.0,0.0,1.0,17.313074313642932,0.9999999999999998,18.312422078184607,1.0,-3.0756089044595707,0.9726566545239802,-8.308075000175085,0.9448087905690916,15.473498322029409,1.0056877563416293,10.623577842410231,0.9819342403361526,11.404150779007132,0.9895824954190654,-2.615856687813156,0.9351864294874102
53.0,0.0,1.0,18.272272875155778,0.9999999999999999,19.374771272470404,1.0,-2.729781671107462,0.9726927697265917,-7.755092995963081,0.9458572072598928,16.53594409467059,1.0057219423512127,11.68641551004977,0.982018320293633,12.362629388104187,0.9894623655802051,-1.9118819648559087,0.9349353892987236
195.0,0.0,1.0,18.28662928954642,0.9999999999999999,19.403203688360087,0.9999999999999999,-2.797859655954133,0.9722541160001245,-7.9831352491122995,0.9446119606137263,16.564328191982217,1.0057048386486482,11.714862330524438,0.9819689004184409,12.376362480497832,0.9893583829829108,-1.9382533668056179,0.934539190612525
153.0,0.0,1.0,18.291233207721945,0.9999999999999999,19.25718652676745,0.9999999999999998,-2.5296008859562074,0.9736302945417505,-7.415304275295338,0.9475182394852302,16.418534513730627,1.0057839516671212,11.56913702310411,0.982191734081959,12.384964759928433,0.9900257715790649,-1.5302767102893415,0.9369523047967071
103.0,0.0,1.0,18.37065097451022,1.0,19.5961487177012,0.9999999999999998,-2.8917068591521695,0.9716490465051454,-8.113506900983085,0.943798410404547,16.7571445974742,1.005659311504063,11.90755804371061,0.9818416357384507,12.457815187383346,0.9889300577593674,-2.1430535633855783,0.9330657855746035
77.0,0.0,1.0,18.019541013782504,0.9999999999999999,19.05163300982507,1.0,-2.6744883901563186,0.9735167433749015,-7.479576388097126,0.9477924046581759,16.212886613365573,1.005750538450964,11.363190285685777,0.9821036216145418,12.111613100455033,0.9897486711523681,-1.9771420138139002,0.9359529225636913
180.0,0.0,1.0,18.293460658447856,1.0,19.326677750219282,0.9999999999999999,-2.6228214385525654,0.9731780585801532,-7.575246883104357,0.9467204901463545,16.487945122069473,1.00575541251068,11.638496895461463,0.9821116453280132,12.385570661393315,0.9897550007363517,-1.7061268471547326,0.935979384622559
150.0,0.0,1.0,18.863342132205343,1.0,20.051663632038828,0.9999999999999998,-2.5120750384348542,0.9727372263865972,-7.333535171118451,0.9468892800954622,17.212870656089674,1.0057340493981441,12.363479592874445,0.9820466774903698,12.952767214276799,0.9893069923630946,-1.536463607298724,0.9345216755387415
41.0,0.0,1.0,18.638435949478197,0.9999999999999998,19.749099729780138,1.0,-2.5293558930669318,0.9730453081610977,-7.37759384386712,0.947084346811743,16.910357728908263,1.005752094508769,12.060964872341096,0.9820991483683137,12.72937029837328,0.989558779822552,-1.5591053474206942,0.9353563272993621
178.0,0.0,1.0,19.73946086429229,0.9999999999999998,21.05230756572697,1.0,-2.476695320713817,0.9709665631269386,-7.775888954337692,0.9426889382564487,18.213374071114803,1.005684309332092,13.36451567050416,0.9818929909873573,13.825855109283571,0.9888017537755868,-0.9936048119667626,0.9327963858045254
182.0,0.0,1.0,19.611375888254983,1.0,20.933529324837966,0.9999999999999998,-2.5074425574686265,0.9711326258380315,-7.728508741623284,0.9432508489773154,18.094585943571257,1.005680809890979,13.245598894134313,0.9818857382021166,13.697591807464626,0.9887720431431313,-1.1456410875104817,0.9327043813015201
151.0,0.0,1.0,18.994207315839553,1.0,20.11990313349451,0.9999999999999997,-2.4552286666939565,0.9726454284454831,-7.436934648504828,0.9460139783708921,17.281168093040414,1.005754558537859,12.432036144505757,0.9820998234636459,13.084925671681162,0.9895227383056189,-1.242285729811474,0.9352434849062538
82.0,0.0,1.0,18.229665741215502,1.0,19.250722251224868,0.9999999999999999,-2.785549993361111,0.9722770953788921,-8.14488850273379,0.9437718870448599,16.411902794750002,1.005724675582585,11.562618562337358,0.9820226502329841,12.321164846443207,0.98965302993414,-1.748067487906225,0.9355242469187618
162.0,0.0,1.0,18.1836891393982,1.0,19.142920099744916,1.0,-2.5343050541136978,0.9738500782024788,-7.33762408639408,0.9481482602109016,16.3042746951341,1.0057862912371367,11.454777700147508,0.9822006709590491,12.27759798716728,0.9900553859224221,-1.6196040814147747,0.9370620901475207
165.0,0.0,1.0,19.32497871583341,0.9999999999999999,20.61619839730478,1.0,-2.5286089323848806,0.9716779436368383,-7.59226342303888,0.9445983797512644,17.777292367821087,1.0056940309082152,12.928118384437012,0.9819274898953051,13.41197859820085,0.9889026716534614,-1.3486570247943575,0.9331491602259289
23.0,0.0,1.0,18.99625722984205,0.9999999999999999,20.106095764190076,0.9999999999999999,-2.4521191518634677,0.9726268058614215,-7.471971891942271,0.9458081320770106,17.26737001044676,1.0057578461072607,12.418280327453838,0.9821084674004241,13.087264082821234,0.989570878753234,-1.1992877685027354,0.9354014235190967
26.0,0.0,1.0,17.939931817449725,1.0,19.08910115348038,0.9999999999999997,-2.9928322094565605,0.9719254981991761,-8.246699260490045,0.9439325785072525,16.250112256430118,1.0056646996189254,11.400391059053081,0.9818616946776707,12.028310450627236,0.9891324913461115,-2.3773322262523764,0.9336902969534531
113.0,0.0,1.0,18.73666049430107,0.9999999999999999,20.075390625849913,1.0,-2.889127887489841,0.9709594715847258,-8.171440154504737,0.9427746549955668,17.236279448273546,1.0056214210919237,12.38673137527027,0.9817319153090165,12.821361863869079,0.988519778291676,-2.0760092248373008,0.9317175122404401
34.0,0.0,1.0,18.925426229865028,0.9999999999999999,20.131369982029153,0.9999999999999999,-2.5378102386434893,0.9724605642780243,-7.444783836028852,0.9461849775430525,17.292547319819832,1.0057235407996261,12.443206763834617,0.9820157897492824,13.014343263640379,0.9892222648295301,-1.522318071182246,0.9342197715635328
108.0,0.0,1.0,19.15264771304583,0.9999999999999998,20.430310364037254,1.0,-2.592888053309562,0.9716849159613745,-7.68656921210236,0.9444599663032355,17.591390484716264,1.0056891285865812,12.742149879377715,0.9819156925845736,13.239730793614836,0.988916536659412,-1.4874852305329431,0.9331648813997407
117.0,0.0,1.0,18.176214848367266,0.9999999999999998,19.192198318462907,0.9999999999999998,-2.688189484727163,0.9730290780552453,-7.741358438248804,0.9460733214260569,16.35344402877634,1.0057477442251523,11.503992384259048,0.982090773241892,12.268383140838194,0.9897647315046386,-1.7816099026932686,0.9359791143673982
